SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES
HDFC,EQ,2624.55,2680,2616.1,2665.1,2662,2623.05,1157742,3069365724,26-Dec-22,98249
HDFC,EQ,2672.8,2672.8,2648.25,2669.1,2667.15,2665.1,1524310,4056003523,27-Dec-22,118509
HDFC,EQ,2664,2676.55,2659.15,2671.3,2668.05,2669.1,2022368,5399202107,28-Dec-22,94628
HDFC,EQ,2655,2679.9,2632.7,2675.4,2675,2671.3,1953701,5200940769,29-Dec-22,71669
HDFC,EQ,2687.35,2688.8,2627.35,2637.6,2642,2675.4,2344289,6215597853,30-Dec-22,96219
HDFC,EQ,2626.1,2659.15,2626.1,2652.4,2655.05,2637.6,1106318,2928654109,02-Jan-23,77678
HDFC,EQ,2643.25,2672.8,2638.5,2664.7,2663.05,2652.4,2262464,6007609954,03-Jan-23,70613
HDFC,EQ,2659,2670,2615.5,2625.7,2625,2664.7,2125220,5614897040,04-Jan-23,134227
HDFC,EQ,2638,2644.3,2606.2,2621.6,2624.9,2625.7,2910551,7637082366,05-Jan-23,130753
HDFC,EQ,2627,2635,2590,2596,2597,2621.6,1813292,4730188834,06-Jan-23,171225
HDFC,EQ,2600.9,2629.95,2591.05,2615.9,2619,2596,2895579,7570871951,09-Jan-23,99535
HDFC,EQ,2612.1,2615.85,2563,2575.35,2578.05,2615.9,1990190,5131288939,10-Jan-23,165445
HDFC,EQ,2566,2605.2,2547.05,2594.85,2593,2575.35,1910362,4939269032,11-Jan-23,104086
HDFC,EQ,2595.7,2621.6,2593.1,2612.8,2613,2594.85,2723696,7105934268,12-Jan-23,156863
HDFC,EQ,2608,2631.1,2590.6,2621.65,2619.25,2612.8,3378677,8821171410,13-Jan-23,114890
HDFC,EQ,2648,2648,2585.15,2594.8,2594.85,2621.65,2756714,7195628832,16-Jan-23,128335
HDFC,EQ,2593.1,2643.9,2587.6,2640.65,2639.6,2594.8,2108385,5541234701,17-Jan-23,95454
HDFC,EQ,2640.1,2691.35,2629.45,2687.65,2686,2640.65,3867408,10343151870,18-Jan-23,166265
HDFC,EQ,2685,2700,2670.4,2691.7,2688,2687.65,2408731,6477076526,19-Jan-23,100582
HDFC,EQ,2692,2732,2691.05,2715.95,2710.5,2691.7,1910649,5196010106,20-Jan-23,109634
HDFC,EQ,2725,2750.85,2715.95,2741.9,2739.95,2715.95,1868514,5122745505,23-Jan-23,61425
HDFC,EQ,2748,2780,2737.1,2775.4,2767,2741.9,3536820,9765295946,24-Jan-23,94861
HDFC,EQ,2764,2769.95,2700.45,2710.6,2714,2775.4,2282790,6226048966,25-Jan-23,86484
HDFC,EQ,2699,2699,2615.6,2661.5,2665,2710.6,4153948,11001275793,27-Jan-23,234721
HDFC,EQ,2646.3,2661,2597.25,2648.2,2647.05,2661.5,4429082,11658379531,30-Jan-23,197283
HDFC,EQ,2650,2654.5,2605.5,2622.95,2628.85,2648.2,5721836,15038085704,31-Jan-23,248083
HDFC,EQ,2650,2729.85,2620.5,2661.7,2655,2622.95,4406327,11762201783,01-Feb-23,166751
HDFC,EQ,2622.65,2649.85,2591.3,2613.3,2614,2661.7,3773664,9864619017,02-Feb-23,192570
HDFC,EQ,2615,2698,2609.95,2694.65,2696.05,2613.3,4067801,10834956886,03-Feb-23,167965
HDFC,EQ,2692,2707.7,2671.55,2683.15,2684.4,2694.65,2364396,6352097070,06-Feb-23,151422
HDFC,EQ,2684.4,2694.9,2654,2679.2,2680.65,2683.15,2494047,6680941158,07-Feb-23,105225
HDFC,EQ,2676.35,2704,2675,2685.8,2679,2679.2,2202728,5923949864,08-Feb-23,115455
HDFC,EQ,2690,2692.45,2655,2673.25,2672.3,2685.8,2285661,6104467337,09-Feb-23,78679
